,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
AOI3 Saccade Lengths,165.70929857164546,111.82037190805683,99.15680829203728,93.80630700294802,65.64150031447278,54.53193217110946,14.952329154966558,57.32451021224475,61.03506464219633,12.812996383703712,79.72249096900552,63.64262749162565,62.9473431901303,103.09730155756144,82.77505437348215,31.10164341814949,53.012083035245155,14.101356224403464,10.601141644501906,22.449845036610657,45.18329795243949,25.37516546075981,56.019940610899994,63.87069856308295,200.47276489905565
AOI3 Absolute Saccade Angles,165.64430723537717,-24.175509615413535,13.070942489003217,-144.0833083145605,101.15796033857747,-59.00990919271084,10.627961271359936,133.97573345655562,-103.58052780897766,57.32313109602814,-176.01616054690032,-0.9206581033850902,113.8817417565139,-179.7157521778986,-35.933561108619095,-29.73617770586064,81.18179372459421,160.56597708754617,130.38832823119114,-119.59354733341407,-101.99541526384428,133.00015691012337,121.13324263169908,-97.04585336579879,7.26695435631729
AOI3 Relative Saccade Angles,9.819816850790703,142.75354789558324,22.845749196436284,65.24126865313795,19.832130468711703,110.36212953592921,56.65222781480434,57.55626126553328,19.09634109499418,53.339291642928465,4.904497556484764,65.19760014010103,113.59749393441247,36.21780893072053,173.80261659724152,69.08202856954514,100.61581663704803,149.82235114364494,69.98187556460518,162.40186793043023,54.99557217396761,168.13308572157572,38.17909599749785,75.68719227788394,
