,0,1,2,3,4,5,6,7
AOI2 Saccade Lengths,30.88681739946034,74.39950947931976,72.75481788128528,14.711333386343806,64.61476626544491,45.616857733945814,45.493374847071514,47.074594257893736
AOI2 Absolute Saccade Angles,-165.54687541347568,134.4451768228343,-0.8682977380166383,-113.44001958482859,-156.71048709321903,80.2558774700011,-177.02195307763816,-78.21231046418836
AOI2 Relative Saccade Angles,119.99205223630997,44.68652543914906,67.42827815318807,136.72953249160958,56.96636456322011,77.27783054763923,81.19035738655022,
