,0,1,2,3,4
AOI5 Saccade Lengths,43.89091688513254,49.150152366995336,85.97677116207942,112.04648659250145,62.78000727025008
AOI5 Absolute Saccade Angles,99.42291803693927,-28.483452283677146,-33.47976246543771,155.31775544643077,15.729258011749431
AOI5 Relative Saccade Angles,52.09362967938361,175.00368981823945,8.797517911868471,40.41150256531867,
