,0,1,2,3,4,5,6,7
AOI3 Saccade Lengths,59.31613362953395,57.54642169457177,65.68781003387345,28.815995903261108,29.87275816175262,37.06961742384612,51.20610531861887,73.59045405237947
AOI3 Absolute Saccade Angles,93.22931853239231,-3.8105675335822577,-98.70478231032162,136.2337322767379,116.1868229056728,1.8912936940118243,-70.49543991593667,75.19935091610617
AOI3 Relative Saccade Angles,82.96011393402543,85.10578522326063,54.93851458705952,159.9530906289349,65.70447078833902,107.61326639005149,34.305209167957145,
