,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
AOI2 Saccade Lengths,65.72854212953295,173.85277797019512,58.490635448148105,20.942077501928956,116.21339345991242,14.684266004788253,28.06320454731774,21.407630307746924,58.31849288041327,44.09733986033981,16.956289917009848,8.569387819846296,12.496941478233182,12.114736035650305,24.46112563782581,259.80110407817835,40.904117815277544,71.25407583324709,39.02245622450522,53.71915269225173,24.106391728706846,14.373873403546803,47.51643861569405,233.80634583746746,51.03022173431055,27.190268631236084
AOI2 Absolute Saccade Angles,-35.05868603321794,165.5792890004092,-75.99990743427468,45.012440162658756,21.28507615170992,178.16832591396232,161.7436700604059,-133.3410458647702,-31.239189604568974,-31.702790970718624,-1.6789594358361326,28.79450225274957,94.52244499613037,112.53395532087022,139.90596309279778,177.32196858958568,16.90660215435093,4.030795152864236,-72.09712612812977,-9.318959863443764,53.90645899107551,20.532590036628747,0.8694341997871409,-179.09802990450422,-158.85307126327658,-172.66846350528414
AOI2 Relative Saccade Angles,20.637975033627146,61.57919643468388,58.987652403066576,156.27263598905117,23.11675023774757,163.57534414644354,115.08471592517604,77.89814373979881,179.53639863385035,149.97616846511752,149.52653831141427,114.2720572566192,161.98848967526015,152.62799222807246,142.5839945032121,19.584633564765234,167.1241929985133,103.87207871900598,117.22183373531401,116.77458114548072,146.62613104555322,160.3368441631584,0.03253589570862769,159.75504135877236,166.18460775799244,
