,Mean,Standard Deviation
NOT_AOI Saccade Length,40.52516937691292,32.26668454241285
NOT_AOI Absolute Saccade Angles,7.231375255242739,100.66744391387911
NOT_AOI Relative Saccade Angles,115.90288953671586,54.433441836057504
