,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
AOI4 Saccade Lengths,70.53780725949117,18.14416978282344,54.87039048199376,33.251403227434004,70.0442060017956,33.36216812818783,21.618980091291156,37.4523636500447,28.373115428501414,17.37278299361854,117.09592380107193,64.13687962375667,9.327610835317625,54.70324048089452,44.87938985018658,27.497129581870762,22.097688880221288,15.170146922161186,54.15104938467617,36.865545636473854,39.759353672203105,92.771235198586,46.16675799371937,101.70583932178899,10.844102603109441,23.098285231654714,190.68313872765376,97.33123931291027,57.2331502797123,111.9185720634678,72.50118866369148,80.26958649384677,100.49168224754999,84.55081834854722,123.95523342533863,67.96341260254935,21.084769840581263,18.744408258027644,21.841996418819587,65.40845493621255,42.58207299429916,41.012505542974075,41.74665580981595,58.62587248404084,38.35602217614898,60.75274385133556,81.39629622815438,78.67797069901005,68.25967159308848,63.70180940341318,82.11241485516406,41.709377983656694,61.376282462615876,36.086838108227994,80.61417132503414,76.29730628479516,35.867803819878226,126.9489744057467,25.79355560665152,29.444057069742605,52.44390065881526,75.15026302763307,178.59873078458673,73.15682741365245,231.68023095794848,21.39398548876467,147.9256200027683,46.336574466558176,39.122402699753124,36.07499853778479,113.75772214504968,64.81337452875604,84.48099154967792,66.3939267770864,75.58278462798575,38.73171260021181,57.67785422903736,26.847612894781502,4.820568893966537,30.501985496249127,60.58784422735115,18.15932866725575,25.169554626174513,142.15078529515588,45.33118766290547,25.263831460811723,59.69192473090642,48.588123737008196,64.65669025676918,105.38260901084192,399.2640934118412,92.12460301294485,25.554107003745507,19.984499514730793,45.36410640286134,72.15908828940394,15.347138260985847,23.818204400256974,13.45380566732014,75.23450914450635,135.32760375039214,32.454920122263374,108.88465792559386,34.63170836748356,70.85147512275553,68.34379392942441,133.2597517000649,127.29689777146235,36.22477887594544,25.86617980831238,30.378738168892674,140.77095890654695,39.73545493949735,21.671779282269206,110.3142916733125,75.99077232361493,51.40383134263118,74.80412955396693,93.75830363213387,54.66082720460747,45.829119850877866,29.257383109452952,61.10563154294929,14.963578697480896,264.3216786891636,54.12658922782192,27.049094470052726,54.39666995740412,173.52928176748628,35.44538272295636,16.31411250774592,45.42562216546353
AOI4 Absolute Saccade Angles,-48.413407303826816,170.16551631548145,87.20241555777798,5.346597617971627,-106.96844877947198,144.62124718278213,58.17222129038646,-39.417669020651175,11.50157466476795,25.988517819762592,-159.9930670943714,150.22240159111365,-49.50738263299453,166.04116594036134,-150.3564609024436,-2.3257924221050144,154.61606180946956,-145.95740012700162,-7.378427587235637,77.00023832723491,-14.108121378718545,-0.7819193101073079,-165.29016752632975,8.9749918327774,-94.05474014665145,-77.48809162412121,4.51736546418692,153.51013814573287,-174.5163023011312,-175.06077668333393,-143.55427960136225,160.55261355485007,-8.199543911315876,-171.04684767779244,13.6147452141706,-172.5351413965688,-51.393979847611455,102.52668475189536,-62.62258259972951,159.73328328786815,102.17241120152177,-99.62324152784939,-17.79479730736001,92.67465493724286,-45.20598725620863,-47.91888047913349,103.32780773072069,-77.22083309247456,120.76265966229911,-69.41822366669732,-2.3159990287214423,171.11912633866746,127.14904766956293,-75.43897395013472,177.28512681637886,43.46113881454615,-25.9897060183032,-16.933054246905826,-78.59438596364596,130.58396605898352,90.32715532416884,177.2930964615983,-155.47093840563457,60.31486182662002,-0.6183379113336919,-117.34983353459951,-162.93387181100215,30.769690031908425,13.315899769255394,9.333624919983771,11.246057111669224,-73.46660945591958,134.23973424774937,-159.37905694371617,148.37114332145538,177.40839846640665,-122.11822072702095,-93.55485147151882,-119.95771223088458,133.25817706295217,44.71296579357651,35.6721030542705,-2.9755622440368388,3.40330648914647,-4.021965992815132,-48.19664573380036,-71.11623820388536,-5.409695543866353,18.418551930736626,147.8721144562009,-179.86757152200295,-7.400934554608347,25.231019197433238,-61.98223901080997,25.451587250431267,179.47451423834693,-27.795410851508326,28.38311687113623,-9.594906210620351,-117.75323765975503,159.72360670434944,-109.31264510340513,-2.3221642912096025,140.611716286119,153.99715059770327,-80.39582931496666,-3.3783611587268516,140.96587638872228,-108.34883029893159,-170.5608424695452,-141.92959872997676,16.298199348848822,-123.57476002597652,-39.471656198210354,29.676842234511195,-135.54784102345388,-160.40121887423052,82.24008085195918,-46.85617195266598,13.577661173348863,18.557339480859852,-26.613031352425217,67.29601500795665,177.36989203309366,-177.43426576828872,-32.09986204339141,82.32274271404255,-50.819562133502686,-175.41782684555506,23.477580978603036,13.86054396575444,109.85295058089068
AOI4 Relative Saccade Angles,38.57892361930826,97.03689924229653,98.14418206019364,67.6849536025564,71.5896959622541,93.55097410760432,82.41010968896235,129.08075631458087,165.51305684500537,5.981584914133978,130.215468685485,19.729784224108148,35.54854857335588,136.3976268428049,31.96933151966146,23.05814576842542,120.57346193647115,41.42102746023404,95.62133408552944,88.89164029404654,166.67379793138875,15.491751783777543,5.734840640892837,76.97026802057115,163.43335147746976,97.99454291169188,31.007227318454063,148.02644044686406,179.4555256177973,148.49350291802835,124.1068931562123,11.247842533834072,17.152696233523443,4.661592891963032,6.149886610739389,58.858838451042665,26.079335400493193,14.850732648375127,42.355865887597666,122.43912791365362,21.795652729371152,98.17155577951063,69.53054775539714,42.119357806548514,177.28710677707517,28.753311790145805,0.5486408231952672,17.983492754773682,10.180883328996432,112.89777536202412,6.564874632611088,136.02992133089546,22.588021619697663,72.72410076651359,46.17601199816728,110.54915516715066,170.94334822860262,118.33866828325986,29.178352022629472,139.74318926518532,93.03405886257055,152.76403486723288,35.78580023225458,119.06680026204627,63.26850437673419,134.41596172359735,13.703561842910565,162.546209737347,176.01772515072838,178.08756780831456,95.28733343241122,27.706343703668935,113.6187911914655,127.75020026517151,150.96274485504867,119.52661919342762,151.43663074449788,153.59713924063425,73.21588929383675,91.45478873062434,170.95913726069404,141.35233470169266,173.6211312668167,172.5747275180384,135.82532025901477,157.080407529915,114.29345733998099,156.171752525397,50.54643747453572,147.73968597820385,7.5333630326053935,147.36804624795843,92.78674179175681,92.56617373875879,25.977073012084368,27.269925089855224,123.82147227735543,142.0219769182434,71.84166855086532,97.4768443641045,89.03625180775457,73.00951918780449,37.066119422671406,166.61456568841572,54.39297991266992,102.98253184376019,35.65576245255089,69.31470668765384,117.78798782938635,151.36875626043155,21.772201921174428,40.12704062517466,95.89689617223384,110.85150156727845,14.77531674203494,155.14662214922336,62.64129972618971,50.90374719537484,119.56616687398515,175.020321692489,134.8296291667149,86.0909536396181,69.92612297486302,174.80415780138236,34.66559627510269,65.57739524256603,46.85769515245477,55.40173528794761,18.895407824158102,170.38296298715142,84.00759338486377,
