Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
34342.94643367814,0,14166.233333345917,24197.05766872376,39138.32857143991,52661.26268657953,63801.332258075476,33751.94556576123
