,0,1,2,3,4,5,6,7,8
AOI4 Saccade Lengths,60.943240104927085,326.84183039089936,153.9890600348567,153.59370527726043,20.533781062403353,66.98231534362495,320.83129455855,66.71891805573452,28.06095422583983
AOI4 Absolute Saccade Angles,-151.62707404861536,175.18689852819338,-19.40835736030632,-8.41629859959902,114.43327899254407,38.059424878567626,-177.1087539384406,-157.14493913579463,124.76280139591385
AOI4 Relative Saccade Angles,146.81397257680868,14.595255888499663,169.00794123929268,57.150422407856915,103.62614588602356,35.16817881700823,160.03618519735403,101.90774053170848,
