,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
AOI2 Saccade Lengths,152.29239265264854,73.52672476304824,25.54892329947521,222.25460087579785,78.4714077105424,84.4720821565926,52.293402942519144,339.6137968658228,47.114301073431875,74.37551388157375,21.064292729009175,84.00747443337214,96.57493630117393,87.38073596131468,22.05203680328898
AOI2 Absolute Saccade Angles,-26.85104821332073,93.35544741780198,-22.59910058292575,-18.05402744843628,89.56715116142571,-158.8643500418153,-17.08595530703064,176.1409293050548,-80.07110014530592,71.3447626094902,176.11811248579573,-124.02751072615388,143.49678669564943,171.13524687404956,-163.9759911335284
AOI2 Relative Saccade Angles,59.79350436887731,64.0454519992723,175.45492686551052,72.37882139013799,68.43150120324101,38.22160526521534,13.226884612085442,76.21202945036072,28.58413724520387,75.22665012369448,120.14562321194963,87.52429742180333,152.3615398215999,155.11123800757795,
