,0,1,2,3
AOI5 Saccade Lengths,63.105733152898715,17.694729658844732,70.41235069432821,46.899998204983696
AOI5 Absolute Saccade Angles,-157.84979361047053,7.136755223643107,-164.90312511321758,146.37012794938053
AOI5 Relative Saccade Angles,15.013451165886375,7.960119663139307,131.27325306259812,
