,0,1,2,3,4,5
AOI6 Saccade Lengths,110.89705355638307,23.01462867691031,59.60945576294693,31.4107002376222,29.099773812495936,29.113852914786253
AOI6 Absolute Saccade Angles,-178.16465358054634,178.01230625060478,177.74044740935997,-6.046768521996772,-30.60449838891825,129.511028763524
AOI6 Relative Saccade Angles,176.17695983115112,179.72814115875514,3.78721593135671,155.44227013307852,19.88447284755777,
