,0,1,2,3,4,5
AOI1 Saccade Lengths,94.4684243254793,95.26732058648497,85.35439016031589,115.24555085779662,19.680632827474145,130.20412638470995
AOI1 Absolute Saccade Angles,14.346364606516605,19.6047497385874,-17.03127347337047,14.792490104334336,3.5430825551321594,-175.04795210786912
AOI1 Relative Saccade Angles,174.7416148679292,143.36397678804215,148.17623642229518,168.75059245079785,1.408965336998736,
