,Mean,Standard Deviation
NOT_AOI Saccade Length,52.057400409539845,58.89136355306817
NOT_AOI Absolute Saccade Angles,5.551999892135492,97.49831449614206
NOT_AOI Relative Saccade Angles,140.44268140815188,48.58924669085546
