,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
AOI5 Saccade Lengths,80.67991813305544,34.55763295186867,24.379516348352674,342.88520624930123,25.906027254780465,40.57720648220152,53.51234460099965,25.254093190804547,16.27545754842561,57.21367856971081,25.64373642212513,19.822280939357302,131.75030953014897,109.22393857714346,87.16187265239269,56.28059031110393,106.18289845376702,44.78011829352518,14.160281542980643,234.12579557634578
AOI5 Absolute Saccade Angles,-7.943950345845,65.41534813429264,-30.209569727538558,-179.05996833624562,-58.44518054590928,90.52520675053711,30.227555342694394,-26.726248389625674,108.6450862636809,-98.5847466020631,39.58045057541061,-31.426407726146106,26.726791254549763,-177.4691918315315,-144.5098645747479,158.1821043900705,6.0463075252962994,163.91853768002676,7.669262323015691,-5.982915617654836
AOI5 Relative Saccade Angles,106.64070151986236,84.37508213816879,31.14960139129292,59.38521220966365,31.029612703553617,119.70234859215729,123.04619626767993,44.628665346693424,27.229832865744015,41.834802822526285,108.99314169844328,121.84680101930414,24.195983086081284,147.04067274321636,122.69196896481836,27.864203135225832,22.127769845269537,23.75072464298893,166.34782205932945,
