,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
AOI4 Saccade Lengths,37.66262720776944,28.034047380017167,74.48381719890367,62.22870694468702,134.3445058068829,219.98824504534213,174.78195584123506,67.47935751486415,23.99119391564591,42.15739273801737,41.83460213774094,75.086798035223,42.62828680896565,21.87777128669832,22.636660012289255,14.198781920173106,13.529880794272245,89.63015365443106,76.83496239115213,65.14353574885007,85.5629990047607,40.128283805717544
AOI4 Absolute Saccade Angles,59.12368496520533,-64.4477692962646,-169.38030030775835,160.4945495810727,-3.2611796439371727,174.2834758111954,11.546201786532396,-67.39187605728657,131.28099845810837,143.47921733135095,-164.65121130101676,158.67446729459695,-80.5211475015165,-26.100968343136305,-157.46182322746316,-165.98951851661138,34.142588606297004,32.35427206982959,-38.47221462651282,44.889118963778614,-177.9480819244221,-2.8000207564495896
AOI4 Relative Saccade Angles,56.42854573853009,75.06746898850626,149.87484988883102,16.244270774990134,2.455344544867444,17.262725975337013,101.06192215618103,18.67287451539493,167.80178112675742,128.13042863236768,143.32567859561365,59.19561479611344,125.5798208416198,48.639145115673166,171.47230471085174,20.132107122908394,178.21168346353258,109.1735133036576,96.63866640970856,42.83720088820071,4.851938832027499,
