Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
9842.338902170448,5324.64444447226,7719.410000023246,9067.72380954311,10685.486956547136,9563.004761931443,13183.450000027815,9988.553035165554
