,0,1,2,3,4,5,6,7
AOI1 Saccade Lengths,49.47539885935812,111.37031921313267,91.298212086416,57.566544761355985,32.56876536029214,13.487315041222871,88.44711802354718,153.42638148878675
AOI1 Absolute Saccade Angles,-44.33664736654121,-12.933896545433367,137.11748741121127,-54.95746131434593,-57.37856584907611,39.24977335726535,133.24434947938573,-176.18735607806678
AOI1 Relative Saccade Angles,148.59724917889216,29.94861604335537,12.074948725557196,177.57889546526982,83.37166079365855,86.00542387787964,129.43170555745252,
