Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
8282.795614059209,14524.660000032187,8425.390000021458,6143.888235316557,5911.580000028014,9179.30000001192,10854.400000015894,8267.887272751332
