,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
AOI3 Saccade Lengths,16.855423018758795,107.87148106672397,76.5936550355781,22.230431942821568,34.758039338661895,193.8929030695044,226.86550232999912,70.80644543527058,153.18792536790025,87.26846153484993,78.4220025330477,20.85708958316173,55.0980052714618,35.58068253878657,25.32654431815809,41.14019031952473
AOI3 Absolute Saccade Angles,98.05820269602683,179.96167462385668,157.26838247626893,-40.507523118663535,-91.1083754671276,10.162198569296963,173.67656618611025,-48.27558808775912,26.746388216207595,-174.44918448730687,-131.2530167169406,-150.40905067713433,36.85993823413898,-121.56001584312287,4.605585872205138,72.57795943287874
AOI3 Relative Saccade Angles,98.09652807217014,157.30670785241222,17.77590559493242,129.3991476515359,78.72942596357544,16.48563238318672,41.95215427386937,104.97802369603328,21.19557270351444,136.80383222963374,160.84396603980625,7.268988911273303,21.580045922738158,53.834398284672,112.02762643932641,
