,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
AOI4 Saccade Lengths,83.63012113117036,70.82635872588737,25.119210223138097,42.129262141634335,63.874688002105216,54.59014644107637,33.66348907194917,26.221196504678492,26.443393237373577,49.007795995186996,51.0520865357651,22.033086921865802,24.21882224480219,39.85398478529072,55.224778986531504,17.236578166140664,55.97461052100403,101.37241400949908,76.34328829942964
AOI4 Absolute Saccade Angles,132.58395295412316,-113.18289310826786,118.18542473691498,77.98358687809157,-9.405164489789241,-95.81373138162283,142.5593999419024,137.12633034344682,-55.43115453174969,-8.976450073196046,-171.373709081001,86.30241543849222,61.000550658951454,-110.67524636491527,91.23601238932343,-175.063142776018,-122.99894224086448,33.36606442694471,-55.442566914127184
AOI4 Relative Saccade Angles,65.76684606239101,51.36831784518282,139.7981621411766,92.61124863211919,93.5914331081664,58.37313132352525,174.56693040154434,12.55748487519649,133.54529554144636,17.60274099219505,77.6761245194932,154.69813522045925,8.32420297613329,21.911258754238695,86.29915516534145,127.93579946484647,23.63499333219082,91.1913686589281,
