,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
AOI6 Saccade Lengths,268.4041365525502,41.7437516798053,12.768128922593197,5.091625386429649,13.840075748462393,16.787963503391143,16.113926068631965,13.553391224060258,241.69284552254064,60.2293067026606,37.02611116014674,71.25293782575477,152.37832783642614,15.142999798894554,44.29220967933586,50.217757231438114,81.01428429270769,17.459395471044044,42.252250412517064,28.80181505280535,12.342239966855834,25.88458230755622,91.04969190276668,26.498397633276653,51.937644685102015,34.4752169378887,47.12624817705902,14.754642572240696,70.31252322992263,3.224761274089689,27.708279223996158,15.847133196714559,25.846483600567804,26.43613854392688,21.301805531348165,43.89831358568807,1.6949532159390195,82.33841372834199,26.495514996967895,57.52444324288796
AOI6 Absolute Saccade Angles,-1.3048668921145752,71.18887420655405,66.09949765510616,-90.54680370677464,-102.04434637448112,-103.93259004596437,-104.8164192691567,-105.41310223266507,176.50792403005158,82.46036332559672,-18.456038211457454,-63.591369822860635,166.63619312656232,67.00881566035197,24.881391749355313,-159.0355967678926,-32.02716792016289,137.49017559521698,71.99601241223267,-96.36205164742196,-125.0603223381506,-141.3610967598499,39.821008767576686,-147.90549108915081,34.75213520488671,-94.73682906770374,-54.72434142767716,-177.9177079096328,85.80356748758886,-56.34672239185438,-133.74532348591705,-177.17109809821412,-174.60531676623754,-141.1543307015772,150.1411561239617,-127.08908955892458,-166.20553156138612,62.872245551228616,-1.6591759688629935,-79.74539460983765
AOI6 Relative Saccade Angles,107.50625890133139,174.91062344855212,23.353698638119205,168.50245733229352,178.1117563285168,179.11617077680768,179.40331703649161,101.92102626271665,85.95243929554513,79.08359846294584,134.8646683885968,50.22756294942296,80.37262253378964,137.87257608900336,3.9169885172479018,52.99157115227031,10.482656484620128,114.50583681701569,11.64193594034536,151.30172930927137,163.6992255783007,1.1821055274265668,7.72649985672748,2.6576262940375117,50.51103572740956,139.98751235997344,56.806633518044336,83.72127539722169,37.84971012055676,102.60139890593733,136.57422538770294,177.43421866802342,146.5490139353397,111.29548682553892,97.23024568288629,140.8835579975385,49.07777711261471,115.46857847990839,101.91378135902535,
