,Mean,Standard Deviation
AOI4 Saccade Length,45.9477583198429,41.627432409105694
AOI4 Absolute Saccade Angles,3.1363099103951293,102.49466397287867
AOI4 Relative Saccade Angles,83.82427931945762,52.8135316799297
