,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
AOI5 Saccade Lengths,11.577514300670174,6.652218771409574,29.226933166967406,14.881433283606727,51.10074782469503,10.263880377482876,15.002185110806076,185.94044343161957,109.72162990914167,76.39391285398406,35.514185318860434,57.57308358357,108.6971967184425,62.057535950973346,46.79164466895784,19.16707736561402,33.230976129991014,36.88087794551371,130.64075687141104,23.068301149996675,36.8185779104491,28.143148215083677,25.789101700441012,4.590868075919525,30.622197360979275,44.57622321009441,2.8242742113411476,33.511077561437844,54.024246947377804,82.04178334445662,99.23863306407605,45.50688607526253,19.757924984340857,45.394836261726645,49.596306460218486,31.91357008690243,8.170520115024955,81.64259245000686,45.914733873801985,65.26027114303962,26.134412802219043,92.65838333644876,43.02116889363018,29.201497139509232,38.62552127165709,36.77662548430063,27.193292720211456,192.50674876892293,41.50710360170349,21.27319577368762,171.369839005965,79.66328543216598,87.01512917380737,36.47440677450329,67.65897084194339,34.83648347516833,35.66706028461226,33.71025577234983,46.46658828188762,27.6079002591043,17.50089266966005,31.0611037853555,43.11897047324575,56.803330056926406
AOI5 Absolute Saccade Angles,107.58448162421243,169.15761920810073,-56.78102671665347,138.59149428941242,-93.93345873950621,120.32388016150182,101.72650978608598,-7.671216183445295,45.85472732430285,-118.760058373185,12.067156160463384,109.78947465626263,-166.5856990089869,-43.04573512035162,84.14189058575447,-115.09320200305706,-103.91569313372545,55.73990236647299,-165.81455224730485,88.1137066869271,86.99675116847305,-75.20151490616499,38.47610809821042,136.29383894627998,126.56910214204677,-70.02886375901545,-31.176168328100758,-125.47779860424234,34.89751467776764,-163.08357508372475,9.175424014768277,79.83334934804743,-57.08197864418363,-76.12821729196884,163.88781350147835,138.69743477522655,115.48706228341656,-146.9397254859969,117.95414312339173,-33.78888368752908,-9.288427171835403,144.21140252148697,-33.786655610131795,157.13310563963853,-73.47260224040357,52.54452690658313,-61.04827062141128,2.3746251814684802,-127.45661483093441,92.55958491014907,163.1003210011659,-45.960329846854734,151.20040259180632,-74.57933297327226,126.77677268462057,-96.32348733803165,-54.799368264949514,100.24417280769518,-67.28383755005909,49.39367974775281,93.82717307772445,-79.63560810027668,91.13981323266614,-48.39612712138874
AOI5 Relative Saccade Angles,118.42686241611167,45.938645924754205,15.372521006065881,52.52495302891862,34.25733890100801,161.4026296245842,70.60227403046873,126.47405649225185,15.385214302512157,49.17278546635162,82.27768150420076,96.37517366524952,56.46003611136472,52.81237429389391,19.235092588811515,168.8224911306684,20.344404499801552,41.554454613777814,73.92825893423192,178.88304448154597,17.801733925361958,66.3223769956246,82.18226915193047,170.27526319576683,16.597965901062235,141.14730456908532,85.69836972385842,19.624686717990027,17.981089761492385,7.741000901506976,109.34207466672083,43.08467200776893,160.95376135221477,60.016030793447165,154.80962127374823,156.78962750819002,82.42678776941345,84.89386860938865,28.256973189079176,155.49954348430632,26.500170306677653,2.0019418683812655,10.919761249770325,50.60570788004212,53.98287085301329,66.40720247200558,116.57710419712025,50.168759987597106,40.01619974108346,109.45926390898316,29.060650848020607,17.160732438661032,45.77973556507857,21.356105657892805,43.100260022652186,138.47588092691785,24.956458927355314,12.471989642245745,63.322482702188104,135.56650667002836,6.537218821998867,9.22457866705717,40.46405964594512,
