,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
AOI3 Saccade Lengths,35.69924296581934,197.5230483170813,31.930273221589307,42.690219296112666,30.148929200990366,39.796942511494976,119.31037705997437,35.788629317528816,33.44314789038971,38.68668408409162,45.27550019015972,18.411676755816124,32.57562029593349,34.03158299471362,41.673834795040726,33.02966707672877,22.089750040893037,21.420117368636284,39.93376548704427,32.562363423774464,60.83068677947976,34.79384470309726,153.71730652439678,163.97044099308346,158.35210914771875,53.099661979681635,18.102875759575348,9.72639963057234,29.881540516608247,11.729365832083687,13.171449608083762,38.12816211115549,145.55368667352442,36.13683737947962,13.834776254450626,32.35276999914871,15.45642865846312,30.280235130594395,97.15595314544393,8.567902507217122,9.866735001731682,16.509226507993272,38.16183683949265,35.52936038666516,53.036910329919635,4.862027311625431,43.50107511715597,18.548105322114612,114.4786849224955,52.413008674955236,7.25719173505559,28.77063835482865,50.986981559176805
AOI3 Absolute Saccade Angles,-139.4781045730493,18.659553015481702,-150.61335718505077,-72.79193558448988,60.92013936367238,42.090503368558615,-161.94163133675158,-4.5865988877408945,-22.14131664664678,47.760736747878134,-81.86783443644828,123.14690215162437,-139.53190976065008,21.116831052922425,-158.92695377549924,137.01906730519772,145.90803816052835,80.68308453302498,23.76107576868224,-48.67371367387333,-45.431702091226335,-169.77093677777611,-179.70204808273624,19.092393331773128,174.35070966382128,-89.37321297315057,-159.1327600039441,169.21930268259823,102.85444526984813,-138.13847607953525,69.04963813534816,121.5736997567798,-4.481576957207503,-73.47677420360749,-124.32820361038272,75.81195034770133,-144.98282059836012,78.71241662770241,178.42685041012246,150.39853338956618,-58.27113303133522,-5.9962558916376905,-76.43561123177282,-2.7107812718149065,73.76750674616618,-9.823721661827632,-75.87779613611153,-65.25862646890434,155.0283679136718,-86.49085612584118,-84.77141544503336,30.457910060514887,92.58728624950781
AOI3 Relative Saccade Angles,21.862342411469015,10.727089799467526,102.1785783994391,46.287925051837746,161.17036400488624,24.03213470531022,22.644967550989293,162.44528224109413,110.0979466054751,50.37142881567358,25.014736588072655,82.67881191227448,19.35125918642747,0.04378482842168474,115.94602108069697,171.11102914466935,114.77504637249663,123.07799123565724,107.56521055744444,176.75798841735298,55.66076531345021,170.06888869503987,18.794441414509382,24.741683667951886,83.72392263697182,110.24045296920646,148.3520626865423,113.63514258724992,60.992921349383344,27.188114214883395,127.47593837856837,53.944723286012696,111.0048027536,129.1485705932248,20.140153958084024,40.79477094606142,43.69523722606252,80.28556621757997,151.97168297944376,28.669666420901393,127.72512286030248,109.56064465986488,106.27517004004208,103.52171198201891,96.40877159200619,113.9459255257161,169.3808303327928,40.28699438257611,61.51922403951295,178.28055931919218,64.77067449445177,117.87062381100709,
