,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
AOI2 Saccade Lengths,86.95489842762638,48.28573679930761,22.010544532667453,84.11668155128103,144.446857701346,31.96180037477196,13.120516793299831,19.28705632415909,39.91252654359604,21.005424445552134,61.86884267889628,0.6779004597402667,6.190152186029336,16.022646648290934,105.78458689360858,44.95902051346183,79.08924823879566,9.47582694619847,44.2446907106912,36.91549625331368,51.29027285372229,56.61016073799137,5.672715226946138,34.136699734814556,16.81410399479089,25.620733153514262,28.386730257055447,10.920395670145508,6.50761069054769,3.3664013567959183,1.5470533365548513,1.187401335786072,113.15078144563897,57.91665426484274,22.188915154649184,10.668182543544876,23.703925137474624,112.03900721519297,52.820680950103224,157.88106076548323,156.8898673265131
AOI2 Absolute Saccade Angles,-32.817568575347764,-30.50229581493999,17.485248445151097,173.8526606486786,25.95769526484492,-90.78173759262481,-94.76172015315899,137.2446954426447,129.84312771312543,-101.77482108919206,-162.17333830562708,-2.3881424518796424,46.9408161128141,-67.58939195789816,6.451781967460844,-71.98580290514715,98.27745574496596,168.13871247535175,-28.096869039275663,-69.82651350307624,76.43695183467727,-82.73965315618631,-26.073457846022034,118.45940702918286,-75.04590339570751,118.74274258415821,-135.5461802696443,-128.87204883612895,-121.14869505176256,-107.4028600304621,-74.39287743667882,-17.05821805061782,147.06694368562248,-76.83324710165972,5.075059500260926,-82.9627005387933,17.257125563305024,174.45044892523293,100.07621371214485,-10.536908954626204,-178.38237677442902
AOI2 Relative Saccade Angles,177.6847272395922,132.01245573990892,23.6325877964725,32.10503461616632,63.26056714253029,176.02001743946582,52.00641559580368,172.5984322704807,51.6179488023175,119.60148278356496,20.214804146252554,130.67104143530628,65.46979192928774,105.958826074641,101.562415127392,9.736741349886874,110.13874326961421,16.235581514627434,138.27035553619942,33.736534662246484,20.823395009136416,123.33380468983572,35.4671351247951,13.50531042489038,13.788645979865711,74.2889228538025,173.32586856648464,172.27664621563358,166.25416497869955,146.99001740621674,122.66534061393901,15.87483826375972,43.90019078728218,98.09169339807936,91.9622399609458,79.78017389790168,22.806676638072098,105.62576478691192,69.38687733322895,12.15453218019719,
