,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AOI4 Saccade Lengths,188.21946898385838,97.92913560258044,136.13445383749664,15.001624275379536,23.27760268847548,83.81328670625038,40.19214647083234,188.7079492949902,92.33471852936826,47.93217014469305,35.052426142337154,171.8530552791752,105.28499231454413,346.72840745061313
AOI4 Absolute Saccade Angles,12.494199573786895,-151.6003058243863,-175.2634476222503,104.92511877560858,76.60103597178687,-13.603555703171658,103.60633395152759,-11.674534417515279,175.7251599862714,169.8937044982754,-37.2700301107431,-5.609990370168385,17.75733733273221,175.14233205160582
AOI4 Relative Saccade Angles,15.905494601826817,156.336858202136,100.18856639785886,151.6759171961783,89.79540832504146,62.790110345300754,64.71913163095714,7.399694403786683,174.168544512004,27.16373460901853,148.3399602594253,156.6326722970994,22.61500528112642,
