,Mean,Standard Deviation
AOI2 Saccade Length,54.78462842217212,32.64601327120638
AOI2 Absolute Saccade Angles,-6.2329408896268825,107.8883719414097
AOI2 Relative Saccade Angles,72.75021365320434,44.90270769872911
