,0,1,2,3,4
AOI2 Saccade Lengths,62.25817903254233,38.48181864348465,23.34640854124789,107.64692245839181,42.1898134351939
AOI2 Absolute Saccade Angles,162.07188960481886,-54.612152501965824,-122.44612883212254,26.408256537607723,-42.586569256472636
AOI2 Relative Saccade Angles,36.684042106784695,112.1660236698433,31.14561463026975,111.00517420591964,
