,Mean,Standard Deviation
AOI4 Saccade Length,63.64638462641696,44.0970029326193
AOI4 Absolute Saccade Angles,-9.1712344899489,107.8886130104772
AOI4 Relative Saccade Angles,74.26077765378525,54.41125654528237
