,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
AOI4 Saccade Lengths,72.00356135983672,55.800523322407585,78.81433068634335,102.33142140489792,198.36033062958685,122.29747718479099,105.89686411361855,50.390467976864095,140.8773219754818,121.3312248603744,60.254045203625026,32.50640762840632,27.728517417940648,48.39288821155757,48.83800471834289,27.00635620283088,26.24337662546428,60.747347986628995,31.193564744995296,60.21056125352125,37.469293611419914,42.870682421806734,5.127037732187776,1.1412950279979273,18.66577652767439,41.73298662998712,54.697072776710925,63.0007551177263,14.785190878455788,39.67267195862348,61.551497521949514,145.74334034769046,73.70907681893704,19.56677794356624,78.60100521859162,92.18943231131776,21.59936225957448,135.2147671921117
AOI4 Absolute Saccade Angles,-52.58466243598708,95.78261293769987,-161.45002096357948,14.616747912262886,-159.0522336037283,1.7257424272898965,150.52646866390413,-62.01780974583577,173.64751394875114,-8.353158457371945,75.14904654947019,-91.54683451799808,-52.68419757649343,135.43820704706414,178.0751386298865,-119.88255916531713,55.1953063822794,31.387695324943753,-58.186335933602,-162.0408816202704,-52.49107176202279,28.79302794761318,-82.5843329132001,-164.84129221337605,-38.78211201291856,141.96439801229883,147.69532544256464,-178.2491926452784,-126.14732544613396,21.779725623974585,-61.88551694796605,9.770298831724407,-21.716092504362123,-25.752631300168634,119.54175622756689,-40.037336578962936,-160.40588247889517,151.0955582961158
AOI4 Relative Saccade Angles,31.632724626313067,77.23263390127931,3.933231124157662,6.331018484008799,19.222023968981787,31.199273763385776,32.544278409739896,55.665323694586895,2.0006724061230674,96.49779499315788,13.304118932531761,141.13736305849537,8.122404623557554,137.36306841717763,117.95769779520363,4.922134452403467,156.19238894266434,90.42596874145424,76.14545431333163,70.4501901417524,98.71590029036403,68.62263913918675,97.74304069982404,53.9408197995425,0.7465100252173861,174.2690725697342,145.94451808784302,127.89813280085555,32.07294892989146,96.33475742805936,108.34418422030954,148.5136086639135,175.96346120419346,34.70561247226448,20.42090719347018,59.631454100067785,131.50144077501093,
