,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AOI4 Saccade Lengths,175.91852501074058,257.3843756658205,31.246668627499886,42.55529257459342,53.44403441894505,18.09675539623587,35.83992502716426,53.40291125735207,88.90552143294774,22.802031045567084,30.887273113381386,25.30434322871262,18.815868693727555,64.10668634234976
AOI4 Absolute Saccade Angles,-19.609365968445967,-176.7934748422441,-8.280523672021193,28.645869401151014,74.90243904783554,-52.72407286644872,-98.82445980431939,132.4460699128026,-136.19152495626946,12.738600504492926,37.08797447789549,36.56129591464031,36.090064397443065,25.636247647223342
AOI4 Relative Saccade Angles,22.815891126201844,11.487048829777072,143.0736069268278,133.7434303533155,52.37348808571574,133.89961306212933,51.27052971712199,88.63759486907207,31.069874539237613,155.65062602659742,179.47332143674484,179.52876848280275,169.54618324978026,
