,Mean,Standard Deviation
NOT_AOI Saccade Length,45.10033185712801,41.099178234401165
NOT_AOI Absolute Saccade Angles,-4.324873344526716,97.77006522452506
NOT_AOI Relative Saccade Angles,123.42537519010502,57.882428100634876
