,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
AOI6 Saccade Lengths,186.6422207965389,47.435918248921375,11.774273657337053,70.18160258018976,213.42980879686925,77.0737567848658,32.02324841056057,91.76455087900509,62.55034804240024,122.44201411033741,105.6843710372935,195.6921198030303,67.89396962504438,83.7325062050339,80.98132036251813,54.15735309758315,13.564177559983372,92.96813807902448
AOI6 Absolute Saccade Angles,-175.78171669576125,1.382523270149923,56.4824816277667,148.14439017567443,-16.515763633651908,134.31160594451833,-99.61218593062534,154.9029819079768,-130.41848298783265,-8.008391687088855,34.53739108535003,-161.2844125197797,50.076587852635164,-179.96513251237803,-31.34087560134751,61.20479823397285,92.318755250152,-169.54218529467454
AOI6 Relative Saccade Angles,2.8357600340888367,124.90004164238323,88.33809145209227,15.339846190673667,29.172630421829776,53.92379187514366,74.51516783860214,105.32146489580944,57.58990869925621,137.45421722756112,15.821803605129704,31.361000372414843,50.041720365013205,31.375743088969465,87.45432616467964,148.8860429838209,81.86094054482649,
