,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
AOI5 Saccade Lengths,194.94835427980996,159.91947260123743,35.07519687671852,151.3148470371318,66.78431444422138,56.109633550318655,82.72785761113975,4.048891411826434,58.487611243965155,24.049920793387177,45.267751524943556,88.15874075464119,26.214490180106058,78.89310154109259,158.97013895200803,23.362679711718968,117.1340387734379,30.695920981534623,65.05239295122144,270.0846257102687,93.28334777207515,46.087091978029015,73.76176448801844,25.722774700734824,80.20061790811194,14.408740799897005,79.12042148473408,68.25916917956371,79.6989238654069,99.67144833450342,158.7591847202553,6.800532099618569,43.53659506608942,55.07504342046032,23.66592940754914
AOI5 Absolute Saccade Angles,-9.649031032223474,176.3578812399633,147.08079726943743,-13.336252438627938,175.3186983220018,121.65290329017772,-153.30204376175112,-83.11533920173449,13.470733232221114,-169.16765074383562,-4.179054686252049,-164.90282690818316,16.012903779029127,116.85231214191387,-20.78967493889101,-83.20281184518491,1.551526165716985,0.34416990393939495,114.13674416264057,176.87212565528702,0.5613164164487873,-111.93516826914811,-10.554863345977864,6.523444782966963,-163.02792737931992,179.65076688239373,64.2095193499745,-20.967395597386826,-150.0846690253005,1.0405784107373568,158.8121161363232,-177.2849626411598,179.19696433971131,-55.68856725044618,162.8950935947152
AOI5 Relative Saccade Angles,6.006912272186756,150.72291602947413,19.58295029193464,8.654950760629747,126.33420496817588,94.95494705192883,109.81329543998335,83.4139275660444,2.6383839760567303,15.011403942416432,19.2762277780689,0.915730687212271,79.16059163711526,42.358012919195126,117.5868630937061,95.24566198909808,178.79264373822238,66.20742574129883,117.26461850735355,3.6891907611617505,67.50351531440309,78.61969507682974,162.92169187105517,10.448627837713117,162.67869426171367,64.55875246758079,94.82308505263867,50.88272657208631,28.874752563962137,22.228462274414163,156.097078777483,176.48192698087112,54.88553159015748,38.583660845161376,
