,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
AOI4 Saccade Lengths,20.384228620541993,61.114048776013156,51.28328964676086,25.68514759075118,139.97676519575703,152.24142715083823,184.47204512571662,97.74254309374587,24.535621207264725,19.29323556400259,25.270707692538874,14.575224490424228,74.27942177051288,59.24336597385375,109.72475692870294,57.376161323140195,143.99440714068578,64.41234406113708,89.54305657784468,102.53835416142644,188.44273489898944,119.72644869005865,128.78038810185612,125.56478797850835,92.29096403145554,48.40922244390721,31.452874888197595,9.05930609565638,39.68246703295803,24.294615813384198,36.4883352616775,5.968207596351333,17.374881404710564,79.2662089086397,163.53633207853036,50.66897764474571,81.98247364635017,105.0738572964262,48.204145024968305,71.00771358588798,55.50332409799202,56.02809475483182,201.23002346976867,78.88238197842502,98.21751123307642,118.08323583049406,95.04022615833607,46.50402061119992,50.267573290064846,86.99209449790507,45.470324343759756,97.39508194452661,23.329542794257936,117.72479022853695,32.312740850249426,49.14561103972706,43.866194594864254,8.377968391877621,71.3478589128471,34.657221043432095,111.09565895438261,41.85909971436574,37.61176453969562,40.23451981752746,18.615179242650076,35.44759850569692
AOI4 Absolute Saccade Angles,13.501393566973007,-58.48427128005548,90.26305945460207,176.47987464226478,-2.848029073359365,-8.190761666700372,167.26053969889645,-169.71309054809257,-85.39619307438305,-177.6006296668954,-27.885565387273726,108.0224562662937,37.01086138241411,-160.73918807922342,-8.777805352526006,-12.216866085309118,-167.10026352693578,101.37474484672528,-145.95636107704397,20.59266939688455,-11.239609791324433,150.1513940020475,-154.73885920587784,14.554957768620433,158.5954960186421,-138.52797898622458,148.58617986564047,-111.97465842579805,-125.49469175704509,-106.64140414368067,27.015780296801598,114.04293213866447,-41.637605331648885,116.98035407453196,-21.82670182055905,107.11383412416654,-141.6799748684353,-2.2180741879952444,171.45207036286627,-162.88551617943807,119.15872021338562,-142.7504927552554,18.6182306090674,-8.917400296487521,-135.5991215726684,140.97118367865994,-33.7678479144847,-19.51206358023649,139.42726804810235,-158.7882483661518,136.25800912838722,-1.7859027163554393,144.06686708075398,179.20733325778832,-81.59382484470981,-20.054731632394613,60.28451193163965,-28.845451091288645,38.48715748149867,3.5306644108703753,-170.46902197290498,-161.54986950012324,-119.5262060880571,39.49817124013182,-34.83777600213908,127.54040818229868
AOI4 Relative Saccade Angles,108.01433515297151,31.252669265342455,93.78318481233728,0.6720962843758589,174.657267406659,4.548698634403215,156.973630246989,95.68310252629047,87.79556340748765,30.284935720378318,44.091978346432576,108.98840511612042,17.75004946163756,28.038617273302556,176.56093926721687,25.116602558373355,88.47500837366104,67.33110592376926,13.45096952607148,148.16772081179099,18.608996206628067,124.89025320792535,10.70618302550173,35.95946174997834,117.12347500486665,107.11415885186504,80.56083829143853,166.47996666875298,161.14671238663558,46.34281555951774,92.97284815813714,24.319462529686653,21.382040593819163,41.192944104909,51.05946405527441,68.79380899260183,40.53809931955997,6.3298554491384955,154.3375865423043,102.04423639282365,81.90921296864099,18.6312766356772,152.4643690944451,53.318278723819134,96.57030525132832,5.260968406855366,165.7442156657518,21.060668371661162,118.21551641425414,115.04625749453902,41.95608815525733,34.14723020289058,144.85953382296563,80.80115810249815,118.4609067876848,99.66075643596575,90.8700369770717,112.66739142721268,145.04350692937172,6.00031361622464,171.08084752721825,137.97633658793387,20.975622671811088,105.66405275772911,17.621815815562254,
