,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
AOI2 Saccade Lengths,55.10392172441368,43.35582316259444,25.666871331874173,14.495432395931603,14.20451389177873,12.101688508635995,9.847037529555962,7.787587871494217,21.681521957733093,20.16413670207679,112.0981403880306,73.09891830383307,100.94856249522667,88.79583586535837,62.39837740677776,30.942375200913297,132.09991394949463,193.6929871660715,56.489456503353225,40.883316190998684,133.94381197818197,147.3148565195333,42.74787972485888,15.489809875199814,307.9707310407178,14.8915989222531,16.867487084657405,15.597300960044016,14.784681439450441,11.443116914630364
AOI2 Absolute Saccade Angles,-21.439826476663086,45.398232895620986,-3.406100838199827,-18.272234474575217,99.56392324261881,-77.11528524212692,-93.78857268297634,-107.85300301896145,124.14423105388732,-175.23669077836956,160.95688552117872,-2.0237042971060046,-154.49272991208022,34.602685722928086,-179.08176708942906,-103.23350759614274,-11.586665253482618,165.38523801676283,-82.51089053407095,-2.6584854685797206,15.33530237334342,-16.844001858560645,91.94408565737237,28.312201716746998,-176.01428083273845,-114.71123308795815,110.46709699127861,102.34935263934189,22.92666077311089,25.032431176927737
AOI2 Relative Saccade Angles,113.16194062771594,131.19566626617916,165.1338663636246,62.16384228280597,3.320791515254281,163.32671255915056,165.9355696640149,51.99723407284878,119.38092183225689,156.19357629954828,17.01941018171527,27.530974385025782,9.095415635008312,33.68445281235715,104.15174050671368,88.35315765733989,3.028096729754546,67.89612855083378,100.14759493450877,162.00621215807686,147.82069576809593,71.21191248406699,116.36811605937461,24.32648254948546,118.69695225521967,45.17833007923671,171.8822556480633,100.57730813376901,177.89422959618312,
