,0,1,2,3,4
AOI6 Saccade Lengths,12.052568085847463,53.51402996103698,37.00230966930537,75.5932810837689,32.40243133295074
AOI6 Absolute Saccade Angles,-89.20476883538171,-26.171173081610206,-54.31601237721332,-176.54472230111693,59.63973777736378
AOI6 Relative Saccade Angles,116.9664042462285,151.8551607043969,57.77129007609639,56.18446007848071,
