,0,1,2,3,4,5
AOI4 Saccade Lengths,66.77475706472171,53.376310607043784,272.7504914468644,116.23142576697728,23.638810202889946,67.47892942136806
AOI4 Absolute Saccade Angles,9.232283004730606,149.5706126972826,-179.42596582324413,-165.44023263079492,-34.15829183747317,36.70085844379857
AOI4 Relative Saccade Angles,39.661670307448,148.99657852052673,166.01426680755083,48.718059206678255,109.14084971872825,
