,0,1,2,3,4,5,6,7,8,9
AOI3 Saccade Lengths,52.770729977905845,88.88589624151224,59.829474253125255,64.52307198970975,17.859079030908443,109.21441620004907,145.55796458610035,48.35128606311032,23.518014135792082,69.45666853263067
AOI3 Absolute Saccade Angles,-149.8411464553743,171.76288875528368,123.0255676988735,-101.2099865791159,45.88304866976443,149.0041148667454,-3.778405900094027,-100.70307371737388,108.60005659503206,155.1523258782194
AOI3 Relative Saccade Angles,141.6040352106579,131.26267894358986,44.235554277989394,32.906964751119666,76.87893380301905,27.217479233160585,83.07533218272013,29.303130312405944,133.44773071681266,
